node_1,node_2,,
24,5,0.005376344,6
24,13,0.048484848,6
24,178,0.081871345,6
24,144,0.04516129,6
24,165,0.05,6
24,140,0.150326797,6
24,101,0.043478261,6
24,167,0.069620253,6
24,45,0.148148148,6
24,126,0.072368421,6
24,102,0.093406593,6
24,46,0.010869565,6
25,2,0.194078947,6
25,3,0.005347594,6
25,103,0.005347594,6
25,192,0.005434783,6
25,73,0.004484305,6
25,7,0.142857143,6
25,27,0.00990099,6
25,9,0.134228188,6
25,74,0.166666667,6
25,10,0.220640569,6
25,11,0.046920821,6
25,12,0.033573141,6
25,14,0.090517241,6
25,15,0.226950355,6
25,77,0.128472222,6
25,105,0.005434783,6
25,4,0.298765432,6
25,17,0.020304569,6
25,51,0.078947368,6
25,79,0.013937282,6
25,80,0.003891051,6
25,54,0.092511013,6
25,64,0.22007722,6
25,55,0.147169811,6
25,82,0.003205128,6
25,83,0.005434783,6
25,154,0.005405405,6
25,21,0.022321429,6
25,58,0.154411765,6
25,172,0.024734982,6
25,22,0.125461255,6
25,62,0.009852217,6
25,60,0.047457627,6
25,6,0.265258216,6
25,86,0.159322034,6
25,87,0.031791908,6
25,29,0.010928962,6
25,196,0.005347594,6
25,164,0.111913357,6
25,166,0.222910217,6
25,89,0.044217687,6
25,127,0.015306122,6
25,168,0.010928962,6
25,59,0.073359073,6
25,61,0.158844765,6
25,133,0.109848485,6
25,91,0.003787879,6
25,35,0.120300752,6
25,134,0.005128205,6
25,173,0.191780822,6
25,94,0.046948357,6
25,49,0.004048583,6
25,95,0.034825871,6
25,136,0.039800995,6
25,153,0.025454545,6
25,90,0.009803922,6
25,92,0.036474164,6
25,40,0.193133047,6
25,97,0.092150171,6
25,41,0.135658915,6
25,143,0.004878049,6
25,157,0.022292994,6
25,155,0.016877637,6
25,99,0.020547945,6
62,2,0.015075377,6
62,4,0.008287293,6
62,6,0.005319149,6
62,7,0.014184397,6
62,9,0.011428571,6
62,74,0.01744186,6
62,10,0.011111111,6
62,11,0.005128205,6
62,49,0.0875,6
62,152,0.083333333,6
62,15,0.005434783,6
62,77,0.006134969,6
62,106,0.242424242,6
62,64,0.006493506,6
62,54,0.023529412,6
62,55,0.014184397,6
62,58,0.040816327,6
62,172,0.0078125,6
62,22,0.028571429,6
62,48,0.141509434,6
62,85,0.018518519,6
62,86,0.02259887,6
62,164,0.020833333,6
62,166,0.00862069,6
62,165,0.018072289,6
62,59,0.00862069,6
62,61,0.006289308,6
62,133,0.015384615,6
62,160,0.045454545,6
62,136,0.021276596,6
62,40,0.00862069,6
62,41,0.023255814,6
62,173,0.005376344,6
62,130,0.051282051,6
26,192,0.006666667,6
26,73,0.098265896,6
26,27,0.017964072,6
26,9,0.030508475,6
26,74,0.02027027,6
26,11,0.137323944,6
26,12,0.174556213,6
26,76,0.228310502,6
26,77,0.017482517,6
26,153,0.112107623,6
26,17,0.006024096,6
26,78,0.123287671,6
26,79,0.147321429,6
26,141,0.231818182,6
26,59,0.0472103,6
26,193,0.036144578,6
26,82,0.129554656,6
26,58,0.003584229,6
26,172,0.108225108,6
26,22,0.01119403,6
26,84,0.270655271,6
26,85,0.034090909,6
26,6,0.018145161,6
26,86,0.030100334,6
26,87,0.166064982,6
26,142,0.066985646,6
26,88,0.11440678,6
26,89,0.092,6
26,184,0.013157895,6
26,155,0.067010309,6
26,90,0.145833333,6
26,133,0.015686275,6
26,91,0.110576923,6
26,35,0.003802281,6
26,92,0.154135338,6
26,173,0.012903226,6
26,93,0.183266932,6
26,94,0.005319149,6
26,127,0.012269939,6
26,136,0.005747126,6
26,80,0.108910891,6
26,60,0.078431373,6
26,143,0.023809524,6
26,97,0.1,6
26,98,0.185483871,6
26,157,0.12992126,6
26,99,0.137931034,6
85,2,0.019138756,6
85,103,0.027027027,6
85,73,0.057142857,6
85,7,0.01986755,6
85,9,0.056179775,6
85,74,0.039106145,6
85,10,0.010471204,6
85,92,0.043715847,6
85,49,0.010309278,6
85,14,0.009803922,6
85,76,0.047945205,6
85,130,0.019607843,6
85,77,0.01744186,6
85,153,0.047619048,6
85,80,0.048543689,6
85,78,0.04,6
85,79,0.044444444,6
85,141,0.040268456,6
85,59,0.05785124,6
85,64,0.006060606,6
85,55,0.006535948,6
85,175,0.03030303,6
85,15,0.010309278,6
85,82,0.038216561,6
85,35,0.01369863,6
85,58,0.006134969,6
85,172,0.007194245,6
85,22,0.013071895,6
85,84,0.044303797,6
85,6,0.023684211,6
85,86,0.026737968,6
85,87,0.024752475,6
85,142,0.059405941,6
85,4,0.005347594,6
85,164,0.006369427,6
85,166,0.01659751,6
85,89,0.053691275,6
85,11,0.040201005,6
85,155,0.070588235,6
85,90,0.025806452,6
85,61,0.01183432,6
85,133,0.051470588,6
85,91,0.074766355,6
85,88,0.05,6
85,99,0.042253521,6
85,93,0.058479532,6
85,127,0.042553191,6
85,60,0.032467532,6
85,48,0.007633588,6
85,165,0.005586592,6
85,12,0.044609665,6
85,98,0.072289157,6
85,40,0.007874016,6
85,97,0.036585366,6
85,41,0.007042254,6
85,173,0.036649215,6
85,157,0.042682927,6
85,134,0.15,6
69,52,0.588235294,6
69,109,0.346666667,6
69,67,0.325,6
69,113,0.022727273,6
69,118,0.042553191,6
69,197,0.022727273,6
69,129,0.022222222,6
167,5,0.198237885,6
167,178,0.255813953,6
167,165,0.343137255,6
167,13,0.194444444,6
167,101,0.338164251,6
167,45,0.226244344,6
167,149,0.007874016,6
167,158,0.075396825,6
167,144,0.364640884,6
167,140,0.324873096,6
167,34,0.003816794,6
167,125,0.030075188,6
167,145,0.023076923,6
167,126,0.370165746,6
167,37,0.067375887,6
167,102,0.371980676,6
167,46,0.158119658,6
90,2,0.026845638,6
90,3,0.0234375,6
90,4,0.004282655,6
90,73,0.050314465,6
90,27,0.020833333,6
90,9,0.025547445,6
90,74,0.029520295,6
90,10,0.010600707,6
90,11,0.10701107,6
90,12,0.172413793,6
90,51,0.032786885,6
90,76,0.144186047,6
90,15,0.003472222,6
90,77,0.046875,6
90,153,0.086956522,6
90,17,0.014084507,6
90,78,0.120603015,6
90,79,0.392857143,6
90,141,0.082969432,6
90,59,0.01843318,6
90,64,0.01171875,6
90,55,0.016460905,6
90,193,0.049295775,6
90,82,0.108225108,6
90,35,0.008368201,6
90,58,0.00390625,6
90,172,0.10952381,6
90,22,0.012244898,6
90,6,0.034334764,6
90,86,0.059479554,6
90,87,0.123595506,6
90,142,0.142857143,6
90,164,0.008032129,6
90,166,0.027355623,6
90,89,0.157407407,6
90,184,0.007692308,6
90,155,0.057471264,6
90,60,0.090909091,6
90,61,0.023255814,6
90,133,0.030567686,6
90,91,0.066666667,6
90,88,0.142857143,6
90,134,0.007246377,6
90,173,0.024647887,6
90,93,0.170940171,6
90,94,0.006060606,6
90,127,0.014285714,6
90,95,0.006666667,6
90,136,0.020134228,6
90,80,0.052356021,6
90,84,0.15890411,6
90,92,0.131474104,6
90,143,0.027586207,6
90,97,0.123931624,6
90,98,0.153191489,6
90,157,0.142857143,6
90,99,0.169902913,6
140,37,0.058419244,6
140,5,0.213043478,6
140,102,0.347222222,6
140,158,0.037313433,6
140,46,0.163179916,6
140,178,0.253393665,6
140,144,0.387978142,6
140,165,0.294930876,6
140,13,0.23255814,6
140,101,0.285067873,6
140,125,0.043478261,6
140,145,0.029411765,6
140,45,0.263636364,6
140,126,0.294416244,6
140,149,0.007462687,6
133,2,0.141732283,6
133,3,0.00877193,6
133,103,0.00877193,6
133,73,0.027210884,6
133,7,0.110576923,6
133,9,0.210045662,6
133,74,0.138528139,6
133,10,0.134453782,6
133,11,0.067669173,6
133,12,0.078313253,6
133,14,0.084337349,6
133,76,0.017699115,6
133,15,0.132780083,6
133,77,0.115044248,6
133,105,0.009009009,6
133,153,0.039800995,6
133,17,0.024,6
133,78,0.024752475,6
133,79,0.023474178,6
133,80,0.022099448,6
133,54,0.09375,6
133,51,0.067901235,6
133,64,0.125,6
133,55,0.1,6
133,175,0.009090909,6
133,136,0.070866142,6
133,82,0.021276596,6
133,59,0.051282051,6
133,21,0.006451613,6
133,58,0.085585586,6
133,172,0.038277512,6
133,22,0.069124424,6
133,6,0.15920398,6
133,86,0.14957265,6
133,87,0.028985507,6
133,29,0.009009009,6
133,196,0.00877193,6
133,4,0.121287129,6
133,164,0.108490566,6
133,142,0.027932961,6
133,166,0.166666667,6
133,89,0.073394495,6
133,168,0.018181818,6
133,61,0.122171946,6
133,35,0.051401869,6
133,91,0.043478261,6
133,88,0.013574661,6
133,134,0.025,6
133,173,0.165254237,6
133,93,0.019762846,6
133,94,0.02739726,6
133,127,0.016129032,6
133,95,0.022727273,6
133,84,0.022613065,6
133,60,0.077625571,6
133,92,0.034749035,6
133,143,0.023076923,6
133,40,0.040609137,6
133,97,0.064655172,6
133,41,0.089108911,6
133,98,0.011904762,6
133,157,0.020576132,6
133,155,0.030674847,6
133,99,0.032110092,6
34,5,0.036900369,6
34,8,0.00729927,6
34,178,0.056818182,6
34,165,0.003546099,6
34,13,0.015209125,6
34,101,0.003508772,6
34,16,0.405,6
34,45,0.025641026,6
34,20,0.532967033,6
34,21,0.064327485,6
34,28,0.01459854,6
34,32,0.083333333,6
34,158,0.333333333,6
34,44,0.03125,6
34,43,0.007246377,6
34,125,0.013888889,6
34,37,0.2109375,6
34,102,0.003424658,6
34,46,0.089494163,6
35,2,0.143410853,6
35,51,0.034883721,6
35,103,0.025641026,6
35,73,0.012987013,6
35,7,0.174129353,6
35,9,0.062992126,6
35,74,0.098360656,6
35,10,0.12704918,6
35,11,0.035842294,6
35,49,0.034482759,6
35,14,0.094674556,6
35,76,0.004273504,6
35,15,0.139344262,6
35,77,0.088983051,6
35,152,0.023255814,6
35,153,0.033816425,6
35,17,0.023076923,6
35,78,0.004739336,6
35,79,0.004504505,6
35,80,0.021505376,6
35,54,0.058823529,6
35,64,0.127272727,6
35,55,0.118483412,6
35,131,0.008695652,6
35,193,0.00729927,6
35,82,0.004098361,6
35,21,0.018987342,6
35,58,0.128440367,6
35,172,0.023041475,6
35,22,0.173267327,6
35,59,0.055276382,6
35,6,0.143203883,6
35,86,0.083003953,6
35,87,0.017605634,6
35,29,0.017391304,6
35,142,0.005319149,6
35,4,0.133663366,6
35,164,0.126760563,6
35,166,0.163701068,6
35,89,0.021367521,6
35,168,0.017391304,6
35,61,0.114537445,6
35,88,0.004385965,6
35,134,0.007874016,6
35,173,0.044776119,6
35,93,0.007662835,6
35,94,0.083916084,6
35,127,0.0234375,6
35,181,0.00862069,6
35,136,0.036764706,6
35,196,0.008403361,6
35,60,0.02991453,6
35,84,0.009803922,6
35,48,0.033816425,6
35,95,0.029411765,6
35,165,0.007692308,6
35,148,0.008695652,6
35,12,0.019662921,6
35,92,0.02247191,6
35,143,0.022222222,6
35,40,0.153846154,6
35,97,0.008,6
35,41,0.081730769,6
35,98,0.011673152,6
35,157,0.012,6
35,155,0.011695906,6
35,99,0.00877193,6
119,52,0.015625,6
119,109,0.01754386,6
119,67,0.016129032,6
125,5,0.047297297,6
125,8,0.090909091,6
125,178,0.033783784,6
125,165,0.026143791,6
125,13,0.02173913,6
125,101,0.045751634,6
125,16,0.006493506,6
125,45,0.013157895,6
125,20,0.006578947,6
125,21,0.018181818,6
125,28,0.083333333,6
125,158,0.013157895,6
125,144,0.04,6
125,126,0.03968254,6
125,37,0.005464481,6
125,102,0.030864198,6
125,46,0.026666667,6
145,37,0.005586592,6
145,5,0.006666667,6
145,13,0.02238806,6
145,178,0.006756757,6
145,46,0.020408163,6
145,158,0.006711409,6
145,144,0.041322314,6
145,165,0.013245033,6
145,101,0.033112583,6
145,45,0.013513514,6
145,126,0.024193548,6
145,102,0.038216561,6
126,5,0.151515152,6
126,178,0.216589862,6
126,165,0.320197044,6
126,150,0.008264463,6
126,13,0.205741627,6
126,101,0.25462963,6
126,16,0.003773585,6
126,45,0.21559633,6
126,158,0.039215686,6
126,144,0.275132275,6
126,37,0.042402827,6
126,102,0.323809524,6
126,46,0.147186147,6
37,5,0.143369176,6
37,8,0.005714286,6
37,178,0.085616438,6
37,165,0.084459459,6
37,13,0.06271777,6
37,101,0.07641196,6
37,16,0.236434109,6
37,45,0.100346021,6
37,20,0.23828125,6
37,21,0.062801932,6
37,28,0.011428571,6
37,32,0.099056604,6
37,158,0.303278689,6
37,144,0.084870849,6
37,44,0.035714286,6
37,43,0.011428571,6
37,102,0.092409241,6
37,46,0.123674912,6
198,2,0.005555556,6
198,4,0.002915452,6
198,55,0.008264463,6
198,10,0.00625,6
198,61,0.007246377,6
198,77,0.007042254,6
198,59,0.010526316,6
198,54,0.015384615,6
40,2,0.12244898,6
40,3,0.01010101,6
40,103,0.01010101,6
40,6,0.138888889,6
40,7,0.107692308,6
40,27,0.026548673,6
40,9,0.082251082,6
40,74,0.107142857,6
40,10,0.128318584,6
40,11,0.01509434,6
40,49,0.006289308,6
40,14,0.161971831,6
40,98,0.0041841,6
40,15,0.12173913,6
40,77,0.107476636,6
40,153,0.015706806,6
40,17,0.018018018,6
40,51,0.060402685,6
40,80,0.00591716,6
40,54,0.095890411,6
40,64,0.163265306,6
40,55,0.096446701,6
40,154,0.010309278,6
40,21,0.02173913,6
40,58,0.147208122,6
40,172,0.02020202,6
40,22,0.205555556,6
40,86,0.067226891,6
40,87,0.007490637,6
40,196,0.01010101,6
40,4,0.177419355,6
40,164,0.170212766,6
40,166,0.116363636,6
40,89,0.00921659,6
40,127,0.009090909,6
40,168,0.021052632,6
40,59,0.027027027,6
40,61,0.120192308,6
40,134,0.009345794,6
40,94,0.106557377,6
40,12,0.008823529,6
40,95,0.034482759,6
40,136,0.016806723,6
40,60,0.00913242,6
40,92,0.007968127,6
40,97,0.040358744,6
40,41,0.138888889,6
40,173,0.101694915,6
40,155,0.013245033,6
40,99,0.004784689,6
97,2,0.074576271,6
97,3,0.007092199,6
97,4,0.057268722,6
97,73,0.028901734,6
97,7,0.003891051,6
97,27,0.039473684,6
97,9,0.06959707,6
97,74,0.086142322,6
97,10,0.064516129,6
97,11,0.106761566,6
97,12,0.163141994,6
97,14,0.045454545,6
97,76,0.093617021,6
97,15,0.060070671,6
97,77,0.08984375,6
97,105,0.007246377,6
97,17,0.006493506,6
97,78,0.088372093,6
97,79,0.108597285,6
97,141,0.092827004,6
97,54,0.035897436,6
97,51,0.041666667,6
97,64,0.071428571,6
97,55,0.053061224,6
97,164,0.03968254,6
97,193,0.01910828,6
97,82,0.094262295,6
97,83,0.007246377,6
97,58,0.063492063,6
97,172,0.099099099,6
97,22,0.079166667,6
97,59,0.089201878,6
97,6,0.078774617,6
97,86,0.121212121,6
97,87,0.164794007,6
97,196,0.007092199,6
97,88,0.091304348,6
97,142,0.082051282,6
97,166,0.077160494,6
97,89,0.324873096,6
97,155,0.059782609,6
97,61,0.053639847,6
97,91,0.063106796,6
97,134,0.013513514,6
97,173,0.118518519,6
97,93,0.096153846,6
97,94,0.023121387,6
97,136,0.01875,6
97,84,0.142105263,6
97,80,0.054726368,6
97,153,0.048888889,6
97,60,0.148471616,6
97,92,0.161417323,6
97,143,0.012658228,6
97,41,0.024896266,6
97,98,0.119047619,6
97,157,0.104417671,6
97,99,0.140271493,6
41,2,0.115384615,6
41,3,0.00877193,6
41,4,0.164524422,6
41,73,0.006666667,6
41,7,0.155,6
41,27,0.0234375,6
41,9,0.086065574,6
41,74,0.10041841,6
41,10,0.111111111,6
41,11,0.032727273,6
41,12,0.017045455,6
41,14,0.090909091,6
41,15,0.142259414,6
41,77,0.081545064,6
41,153,0.034653465,6
41,17,0.024,6
41,51,0.029761905,6
41,79,0.004608295,6
41,54,0.107594937,6
41,64,0.109589041,6
41,55,0.110576923,6
41,165,0.00390625,6
41,154,0.008928571,6
41,21,0.019607843,6
41,58,0.126168224,6
41,172,0.009302326,6
41,22,0.137254902,6
41,6,0.133819951,6
41,86,0.071713147,6
41,87,0.003533569,6
41,196,0.00877193,6
41,164,0.119047619,6
41,142,0.005464481,6
41,166,0.145907473,6
41,89,0.00862069,6
41,127,0.008,6
41,168,0.009009009,6
41,59,0.035353535,6
41,61,0.102222222,6
41,92,0.015151515,6
41,173,0.070038911,6
41,94,0.056338028,6
41,49,0.005747126,6
41,95,0.030534351,6
41,136,0.03030303,6
41,60,0.039647577,6
41,143,0.015267176,6
41,157,0.016393443,6
41,155,0.005988024,6
41,134,0.008196721,6
173,2,0.161616162,6
173,3,0.011904762,6
173,103,0.011904762,6
173,73,0.009803922,6
173,7,0.083333333,6
173,27,0.005405405,6
173,9,0.285140562,6
173,74,0.213740458,6
173,10,0.15248227,6
173,11,0.066037736,6
173,12,0.081151832,6
173,14,0.053811659,6
173,76,0.028880866,6
173,15,0.142857143,6
173,77,0.176245211,6
173,153,0.03125,6
173,17,0.016666667,6
173,78,0.02745098,6
173,79,0.034090909,6
173,141,0.01056338,6
173,54,0.116504854,6
173,51,0.101449275,6
173,64,0.159533074,6
173,55,0.148594378,6
173,175,0.006060606,6
173,164,0.11969112,6
173,136,0.010582011,6
173,82,0.024305556,6
173,83,0.006024096,6
173,21,0.024271845,6
173,58,0.134099617,6
173,172,0.034220532,6
173,22,0.103846154,6
173,6,0.234597156,6
173,86,0.204460967,6
173,87,0.043076923,6
173,59,0.111111111,6
173,4,0.184149184,6
173,88,0.029520295,6
173,142,0.025751073,6
173,166,0.228013029,6
173,89,0.107279693,6
173,155,0.037209302,6
173,61,0.16091954,6
173,91,0.024896266,6
173,134,0.005649718,6
173,93,0.016233766,6
173,94,0.067708333,6
173,127,0.02259887,6
173,95,0.032608696,6
173,84,0.03125,6
173,80,0.034482759,6
173,60,0.114942529,6
173,48,0.003802281,6
173,92,0.052117264,6
173,98,0.019736842,6
173,157,0.055749129,6
173,99,0.052631579,6
102,5,0.253112033,6
102,178,0.287553648,6
102,165,0.388127854,6
102,150,0.006369427,6
102,13,0.24137931,6
102,101,0.329004329,6
102,16,0.003322259,6
102,45,0.31441048,6
102,105,0.006329114,6
102,158,0.052447552,6
102,144,0.378109453,6
102,46,0.171206226,6
157,2,0.019230769,6
157,3,0.007042254,6
157,4,0.025586354,6
157,73,0.078313253,6
157,7,0.015686275,6
157,27,0.025806452,6
157,9,0.031690141,6
157,74,0.043010753,6
157,10,0.020547945,6
157,11,0.106382979,6
157,12,0.128654971,6
157,51,0.005,6
157,76,0.156950673,6
157,15,0.020338983,6
157,77,0.037037037,6
157,153,0.097222222,6
157,17,0.006451613,6
157,78,0.140776699,6
157,79,0.103139013,6
157,141,0.155555556,6
157,59,0.093896714,6
157,64,0.01119403,6
157,55,0.027777778,6
157,181,0.007194245,6
157,98,0.209401709,6
157,164,0.043650794,6
157,193,0.045454545,6
157,82,0.240740741,6
157,83,0.007194245,6
157,58,0.030651341,6
157,172,0.098654709,6
157,22,0.044176707,6
157,6,0.037815126,6
157,86,0.068345324,6
157,87,0.190839695,6
157,142,0.127659574,6
157,88,0.145454545,6
157,166,0.032448378,6
157,89,0.129310345,6
157,184,0.007042254,6
157,155,0.071038251,6
157,61,0.00729927,6
157,91,0.208791209,6
157,134,0.013422819,6
157,93,0.181818182,6
157,127,0.006535948,6
157,95,0.00617284,6
157,136,0.006134969,6
157,80,0.163934426,6
157,60,0.10460251,6
157,84,0.195054945,6
157,92,0.259574468,6
157,143,0.012578616,6
157,99,0.095238095,6
46,5,0.18442623,6
46,8,0.006896552,6
46,178,0.166666667,6
46,165,0.15936255,6
46,150,0.006944444,6
46,13,0.200873362,6
46,101,0.2,6
46,16,0.115830116,6
46,45,0.220338983,6
46,105,0.006896552,6
46,20,0.116731518,6
46,21,0.06741573,6
46,28,0.013793103,6
46,32,0.127777778,6
46,158,0.125,6
46,144,0.189189189,6
46,44,0.054878049,6
2,3,0.005434783,6
2,103,0.005434783,6
2,73,0.004545455,6
2,7,0.140151515,6
2,27,0.005,6
2,9,0.175438596,6
2,74,0.202166065,6
2,10,0.188811189,6
2,11,0.050445104,6
2,12,0.046454768,6
2,98,0.00308642,6
2,15,0.190972222,6
2,77,0.145907473,6
2,153,0.025735294,6
2,17,0.010204082,6
2,51,0.104545455,6
2,79,0.024911032,6
2,175,0.005555556,6
2,54,0.09375,6
2,64,0.181132075,6
2,55,0.204,6
2,181,0.005524862,6
2,83,0.005524862,6
2,82,0.003236246,6
2,59,0.082677165,6
2,154,0.005494505,6
2,21,0.027272727,6
2,58,0.160447761,6
2,172,0.021352313,6
2,22,0.135338346,6
2,6,0.246511628,6
2,86,0.153061224,6
2,87,0.026086957,6
2,29,0.011111111,6
2,142,0.003952569,6
2,4,0.260240964,6
2,164,0.113138686,6
2,166,0.272727273,6
2,89,0.059233449,6
2,155,0.012765957,6
2,61,0.195488722,6
2,91,0.003831418,6
2,92,0.021148036,6
2,94,0.03286385,6
2,127,0.010309278,6
2,95,0.025,6
2,136,0.03,6
2,196,0.010928962,6
2,60,0.044368601,6
2,48,0.003597122,6
2,165,0.006153846,6
2,14,0.131221719,6
2,99,0.024305556,6
51,4,0.112328767,6
51,192,0.015625,6
51,73,0.009708738,6
51,7,0.033707865,6
51,27,0.012048193,6
51,9,0.079207921,6
51,74,0.074626866,6
51,10,0.093137255,6
51,11,0.058035714,6
51,12,0.068728522,6
51,15,0.081339713,6
51,77,0.062176166,6
51,153,0.0125,6
51,17,0.0125,6
51,78,0.006289308,6
51,79,0.036363636,6
51,59,0.032679739,6
51,64,0.065217391,6
51,55,0.069767442,6
51,181,0.015625,6
51,136,0.022988506,6
51,83,0.015625,6
51,58,0.021052632,6
51,172,0.00591716,6
51,22,0.016483516,6
51,6,0.096858639,6
51,86,0.088235294,6
51,87,0.004237288,6
51,164,0.05027933,6
51,166,0.082677165,6
51,89,0.044692737,6
51,155,0.008333333,6
51,61,0.098360656,6
51,91,0.013986014,6
51,92,0.004545455,6
51,93,0.004761905,6
51,94,0.051020408,6
51,95,0.011494253,6
51,84,0.002785515,6
51,60,0.05,6
51,143,0.011764706,6
51,99,0.040935673,6
103,4,0.005780347,6
103,6,0.002777778,6
103,7,0.016129032,6
103,9,0.006289308,6
103,10,0.006097561,6
103,49,0.029411765,6
103,77,0.006849315,6
103,106,0.043478261,6
103,175,0.2,6
103,17,0.045454545,6
103,59,0.030927835,6
103,55,0.008,6
103,58,0.007407407,6
103,22,0.007936508,6
103,48,0.02970297,6
103,86,0.006134969,6
103,164,0.007751938,6
103,95,0.111111111,6
103,80,0.025641026,6
103,143,0.076923077,6
135,196,0.166666667,6
135,49,0.030769231,6
135,130,0.05,6
135,106,0.05,6
135,48,0.02020202,6
135,199,0.5,6
73,4,0.002610966,6
73,6,0.015345269,6
73,7,0.00621118,6
73,27,0.016393443,6
73,9,0.015544041,6
73,74,0.026455026,6
73,10,0.005,6
73,11,0.064356436,6
73,12,0.058608059,6
73,76,0.066225166,6
73,15,0.004926108,6
73,77,0.033898305,6
73,153,0.085271318,6
73,17,0.035087719,6
73,78,0.112903226,6
73,79,0.049295775,6
73,141,0.038216561,6
73,59,0.038167939,6
73,98,0.068965517,6
73,193,0.103448276,6
73,82,0.042682927,6
73,58,0.011764706,6
73,172,0.088235294,6
73,22,0.01242236,6
73,86,0.015228426,6
73,87,0.075,6
73,142,0.036036036,6
73,88,0.040268456,6
73,166,0.003968254,6
73,89,0.02484472,6
73,155,0.087912088,6
73,91,0.138888889,6
73,92,0.069892473,6
73,93,0.086206897,6
73,136,0.015151515,6
73,84,0.066246057,6
73,80,0.035714286,6
73,60,0.037267081,6
73,148,0.024390244,6
73,143,0.049180328,6
73,99,0.083333333,6
7,27,0.028985507,6
7,9,0.108433735,6
7,74,0.127572016,6
7,10,0.137651822,6
7,11,0.05734767,6
7,12,0.019337017,6
7,14,0.110465116,6
7,15,0.136,6
7,77,0.091286307,6
7,153,0.023255814,6
7,17,0.053030303,6
7,64,0.123893805,6
7,131,0.008264463,6
7,80,0.010309278,6
7,54,0.062857143,6
7,55,0.12037037,6
7,175,0.008264463,6
7,82,0.008032129,6
7,154,0.016393443,6
7,21,0.018292683,6
7,58,0.150684932,6
7,172,0.031674208,6
7,22,0.119815668,6
7,6,0.186567164,6
7,86,0.106719368,6
7,87,0.013745704,6
7,29,0.016528926,6
7,142,0.005154639,6
7,4,0.162907268,6
7,164,0.123287671,6
7,166,0.180851064,6
7,89,0.020833333,6
7,127,0.014814815,6
7,168,0.008196721,6
7,59,0.069306931,6
7,61,0.121212121,6
7,92,0.037174721,6
7,94,0.038709677,6
7,49,0.010869565,6
7,95,0.035460993,6
7,136,0.027972028,6
7,60,0.055555556,6
7,48,0.009174312,6
7,165,0.007518797,6
7,200,0.008264463,6
7,143,0.021276596,6
7,155,0.005617978,6
8,28,0.25,6
8,5,0.006849315,6
8,178,0.013986014,6
8,32,0.016666667,6
8,158,0.013888889,6
8,20,0.013986014,6
8,44,0.033333333,6
8,13,0.007575758,6
8,43,0.25,6
8,21,0.021276596,6
9,196,0.006289308,6
9,74,0.189189189,6
9,10,0.141304348,6
9,11,0.057877814,6
9,12,0.089189189,6
9,3,0.012658228,6
9,76,0.011029412,6
9,15,0.160583942,6
9,77,0.142307692,6
9,105,0.006410256,6
9,153,0.024193548,6
9,17,0.017647059,6
9,78,0.016129032,6
9,79,0.031372549,6
9,141,0.007272727,6
9,54,0.116751269,6
9,64,0.095057034,6
9,55,0.145228216,6
9,98,0.02739726,6
9,164,0.138211382,6
9,136,0.02259887,6
9,82,0.014234875,6
9,59,0.072961373,6
9,21,0.005,6
9,58,0.139442231,6
9,172,0.02745098,6
9,22,0.08203125,6
9,6,0.191142191,6
9,86,0.189393939,6
9,87,0.041139241,6
9,142,0.013274336,6
9,14,0.066350711,6
9,4,0.144827586,6
9,88,0.018939394,6
9,166,0.211221122,6
9,89,0.081395349,6
9,155,0.044117647,6
9,61,0.114068441,6
9,91,0.021551724,6
9,134,0.018181818,6
9,93,0.02020202,6
9,94,0.077348066,6
9,127,0.017857143,6
9,95,0.028571429,6
9,84,0.013452915,6
9,80,0.022222222,6
9,60,0.128514056,6
9,48,0.003952569,6
9,165,0.003322259,6
9,92,0.05033557,6
9,175,0.006451613,6
9,143,0.005649718,6
9,99,0.046511628,6
178,5,0.236051502,6
178,165,0.266375546,6
178,13,0.212389381,6
178,101,0.215767635,6
178,16,0.054945055,6
178,45,0.231759657,6
178,105,0.006944444,6
178,20,0.087452471,6
178,21,0.098837209,6
178,149,0.006993007,6
178,28,0.013888889,6
178,32,0.080213904,6
178,158,0.083018868,6
178,144,0.223255814,6
178,44,0.02994012,6
178,43,0.006896552,6
165,4,0.00204499,6
165,5,0.191836735,6
165,6,0.003992016,6
165,49,0.014354067,6
165,150,0.006802721,6
165,13,0.275229358,6
165,101,0.280172414,6
165,130,0.006060606,6
165,16,0.010380623,6
165,45,0.20746888,6
165,105,0.006756757,6
165,54,0.004739336,6
165,20,0.003460208,6
165,58,0.003610108,6
165,22,0.003731343,6
165,86,0.003278689,6
165,74,0.006711409,6
165,166,0.002793296,6
165,158,0.04676259,6
165,144,0.315270936,6
165,48,0.016528926,6
11,4,0.072614108,6
11,27,0.037234043,6
11,74,0.072131148,6
11,10,0.04375,6
11,92,0.106666667,6
11,12,0.195467422,6
11,200,0.005747126,6
11,76,0.139534884,6
11,15,0.053125,6
11,77,0.067567568,6
11,153,0.096385542,6
11,17,0.015873016,6
11,78,0.097165992,6
11,3,0.005617978,6
11,141,0.15625,6
11,54,0.021367521,6
11,64,0.033670034,6
11,55,0.035087719,6
11,79,0.1015625,6
11,98,0.103806228,6
11,164,0.031034483,6
11,193,0.04787234,6
11,82,0.09352518,6
11,83,0.005714286,6
11,21,0.00456621,6
11,58,0.023489933,6
11,172,0.106299213,6
11,22,0.020689655,6
11,6,0.101871102,6
11,86,0.095394737,6
11,87,0.104761905,6
11,59,0.067460317,6
11,88,0.103448276,6
